"text","web_url","datetime"
"As a Cambodian Government request for help in bringing Khmer Rouge leaders to justice formally reached the United Nations today, China indicated that it would not support the creation of an international tribunal. ''The question of Pol Pot is Cambodia's internal affair,'' Cui Tiankai, the Chinese Foreign Ministry spokesman, said in Beijing, when asked whether an international court should be established to try Khmer Rouge leaders. ''It should be decided by Cambodians themselves without foreign interference.''","http://www.nytimes.com/1997/06/25/world/beijing-says-it-won-t-go-along-with-creation-of-pol-pot-tribunal.html",1997-06-25 00:00:00
"Legal experts from around world are meeting at United Nations on blueprint for world's first permanent international criminal court, to judge most terrible of mass crimes, in preparation for treaty conference set for June 1998 in Rome; outlook for court, which has won backing of Clinton Administration and most governments, has improved; Gabrielle Kirk McDonald, American participant in talks, comments; Clinton aide David Scheffer says US wants Security Council to decide what cases court hears, view opposed by most other nations (M)","http://www.nytimes.com/1997/08/13/world/world-criminal-court-having-a-painful-birth.html",1997-08-13 00:00:00
"Bosnian Serb Parliament, dissolved recently by Pres Biljana Plavsic, meets in Pale, where power still lies in hands of ousted Pres Radovan Karadzic, declaring her authority illegitimate; reverses her plan for local elections in Sept, to be overseen by Organization for Security and Cooperation in Europe; international officials say parliament acted illegally; Plavsic calls military leaders together to discuss her power struggle with Karadzic, meeting boycotted by four of eight top generals; remains dependent on foreign support and has nothing to counter Karadzic's vast patronage machine; Western powers plan to concentrate aid in Banja Luka, which is under he control; map; photo (M)","http://www.nytimes.com/1997/08/27/world/bosnia-s-latest-power-struggle-puts-serb-against-serb.html",1997-08-27 00:00:00
"Recouping some of its losses from a defection in Venezuela last year, Pepsico Inc. won a $94 million award that was announced yesterday at the International Court of Arbitration in Paris. The arbitration, which was conducted in New York but announced in Paris, called for the Cisneros Group, Pepsi's longtime Venezuelan bottler that defected to its archrival, the Coca-Cola Company, to pay $87 million for breaking its Pepsi contract, plus $7 million in costs and fees.","http://www.nytimes.com/1997/09/04/business/pepsico-wins-94-million-for-defection-by-bottler.html",1997-09-04 00:00:00
"Economic Reports Strong, But Market Effect Is Muted The index of leading economic indicators rose at the fastest rate in five months during July, and construction spending advanced. But inflation-wary investors, who had already seen evidence of strength in other data, did not seem overly troubled. $(Page D8.$)","http://www.nytimes.com/1997/09/04/business/business-digest-937622.html",1997-09-04 00:00:00
"The wheels of justice move at their own pace in this remote, dusty place, home to the International Criminal Tribunal for Rwanda though better known as a tourist layover for safaris to the Serengeti and treks up Kilimanjaro. The tribunal has only one courtroom, so the three trials under way have proceeded intermittently. The phones work only marginally. The hallways in the Arusha International Conference Center, a crumbling concrete behemoth, are dark and, though mopped on occasion, dingy and full of potholes.","http://www.nytimes.com/1997/09/14/world/in-east-africa-panel-tackles-war-crimes-and-its-own-misdemeanors.html",1997-09-14 00:00:00
"Arab countries voted today to defy United Nations sanctions by permitting airplanes carrying Col. Muammar el-Qaddafi, the Libyan leader, to land on their territory and to permit other flights for religious and humanitarian purposes. The resolution approved by the Arab League is an explicit rejection of the sanctions imposed on Libya since 1992 over its refusal to surrender suspects wanted in the United States and Britain in connection with the 1988 bombing of a Pan Am plane over Lockerbie, Scotland, which killed 270 people.","http://www.nytimes.com/1997/09/22/world/arab-countries-vote-to-defy-un-sanctions-against-libya.html",1997-09-22 00:00:00
"On a gentle hillside a few miles from here one afternoon this month, David J. Scheffer, the Clinton Administration's Ambassador at Large for War Crimes Issues, stepped slowly through a field of wooden crosses marking the spot where Hutu extremists slaughtered thousands of Tutsi in 1994. In a light drizzle, he bent over and struggled to right one of several crosses, worn by weather and time, that had fallen into the weeds. It stood for a moment, teetered, and fell again. Riding back to Kigali, he asked an embassy official if there might not be a way for the United States to pay for stone grave markers.","http://www.nytimes.com/1997/09/22/world/making-sure-war-crimes-aren-t-forgotten.html",1997-09-22 00:00:00
"Almost a year after signing it, President Clinton announced here today that he was asking the Senate to approve the Comprehensive Nuclear Test Ban Treaty, which he called ''the longest-sought, hardest-fought prize in the history of arms control.'' In a speech to the General Assembly that was intended to lay out his vision for protecting nations, human rights and the environment while fostering international prosperity, Mr. Clinton also urged the creation of a permanent international court by the end of the century to prosecute ''the most serious violations of humanitarian law.''","http://www.nytimes.com/1997/09/23/world/clinton-at-un-says-he-ll-press-senate-on-test-ban-pact.html",1997-09-23 00:00:00
"INTERNATIONAL A3-16 Refugees' Stories Back Massacre Reports in Congo Hutu refugees' tales have given added force to concerns that the forces of Laurent Kabila, who is now the President, may have massacred people in Congo, the former Zaire, well after they had taken the upper hand in the civil war that led to Mr. Kabila taking power. A6","http://www.nytimes.com/1997/09/23/nyregion/news-summary-246069.html",1997-09-23 00:00:00
